8,238800,0.00621,0.561,0.877,8.11E-06,9,0.28,-2.215,0.0659,130.003,0.375
76,214840,0.0064,0.687,0.702,4.35E-05,7,0.204,-5.324,0.0455,129.956,0.284
0,192653,0.0183,0.478,0.386,0,4,0.264,-7.999,0.0893,201.753,0.268
68,187920,0.0573,0.807,0.887,2.87E-06,9,0.124,-3.726,0.0503,134.052,0.961
63,224226,0.167,0.719,0.935,0,7,0.0973,-3.752,0.0589,120.022,0.738
49,271693,0.335,0.904,0.858,3.58E-05,8,0.0594,-6.536,0.204,120.128,0.679
27,202240,0.132,0.785,0.78,0,0,0.196,-3.666,0.046,114.007,0.528
54,194480,0.0586,0.501,0.9,0,11,0.218,-4.366,0.0433,160.096,0.943
90,180897,0.268,0.738,0.629,0.00114,6,0.163,-4.882,0.0495,146.067,0.319
69,195637,0.107,0.792,0.743,0,7,0.183,-2.806,0.0851,150.024,0.742
91,205040,0.0609,0.85,0.569,0.0816,5,0.1,-8.152,0.136,80.02,0.294
91,192172,0.0215,0.765,0.704,0,5,0.227,-4.589,0.127,147.055,0.498
17,164905,0.0987,0.621,0.6,0,10,0.111,-7.055,0.542,139.872,0.517
78,190466,0.0886,0.796,0.68,0,10,0.268,-4.853,0.353,164.932,0.565
54,287557,0.207,0.533,0.876,0,1,0.857,-4.041,0.324,76,0.119
72,269657,0.197,0.814,0.737,0,7,0.0954,-4.826,0.259,171.687,0.461
90,343099,0.0367,0.85,0.785,0,8,0.155,-4.963,0.345,145.063,0.718
40,172705,0.0921,0.854,0.805,5.18E-05,1,0.114,-5.796,0.24,156.011,0.814
78,193575,0.484,0.828,0.37,0,7,0.119,-7.441,0.26,149.964,0.549
62,264527,0.153,0.509,0.827,0,0,0.564,-4.377,0.364,160.072,0.141
82,279866,0.313,0.855,0.787,0,8,0.194,-4.134,0.334,88.003,0.702
0,151062,0.454,0.651,0.573,0,1,0.155,-9.468,0.315,78.219,0.605
63,136222,0.508,0.774,0.9,0,11,0.245,-3.808,0.118,115.031,0.524
59,211892,0.253,0.55,0.716,0,8,0.134,-7.249,0.319,181.333,0.809
69,216946,0.07,0.763,0.708,0.0106,8,0.13,-6.297,0.134,160.035,0.732
69,210431,0.188,0.833,0.567,0,7,0.0999,-5.16,0.1,127.995,0.203
74,279256,0.0583,0.878,0.527,0,4,0.0976,-5.194,0.111,129.964,0.178
78,264853,0.0133,0.705,0.784,0,2,0.168,-6.477,0.271,160.035,0.377
60,256720,0.239,0.65,0.669,0,3,0.0496,-6.399,0.419,175.695,0.757
75,190514,0.0712,0.611,0.929,0,7,0.0379,-3.265,0.484,78.072,0.587
64,167907,0.0264,0.442,0.71,0,7,0.618,-5.142,0.684,205.116,0.508
64,179084,0.473,0.754,0.635,0,7,0.106,-6.792,0.376,192.957,0.864
70,173889,0.802,0.735,0.715,0.00196,6,0.196,-3.777,0.113,83.028,0.598
76,252133,0.113,0.8,0.956,0,11,0.107,-4.432,0.178,90.025,0.65
47,152749,0.0741,0.907,0.734,2.36E-05,8,0.105,-3.112,0.317,133.964,0.351
47,119360,0.0387,0.647,0.863,0,10,0.243,-2.32,0.292,109.352,0.496
46,214466,0.0236,0.81,0.519,0,1,0.126,-9.899,0.304,94.035,0.131
63,256609,0.00193,0.432,0.946,0,9,0.379,-3.044,0.478,176.546,0.537
70,192453,0.0515,0.876,0.637,0,9,0.0677,-5.157,0.259,146.958,0.553
50,161933,0.309,0.517,0.603,0,4,0.107,-11.631,0.831,77.198,0.183
50,145085,0.0397,0.749,0.564,0,8,0.103,-2.891,0.112,158.869,0.0495
60,122376,0.0423,0.918,0.624,0,1,0.0749,-4.986,0.371,148.987,0.474
65,234649,0.533,0.635,0.847,0,7,0.154,-3.152,0.447,166.072,0.568
52,196760,0.149,0.903,0.625,1.78E-05,10,0.215,-7.025,0.219,129.993,0.399
45,196321,0.0818,0.749,0.743,0,5,0.106,-4.608,0.0437,110.091,0.185
61,104947,0.127,0.714,0.817,3.64E-06,10,0.116,-5.616,0.103,95.434,0.646
51,153318,0.658,0.864,0.722,0,10,0.135,-5.736,0.392,125.017,0.651
63,202514,0.0671,0.494,0.802,0,4,0.176,-5.08,0.412,96.703,0.453
42,216735,0.0452,0.769,0.619,0,0,0.271,-5.024,0.0414,124.055,0.0788
75,194561,0.0505,0.794,0.51,1.81E-06,9,0.0562,-7.314,0.42,167.879,0.18
46,179000,0.401,0.32,0.871,0,6,0.343,-2.842,0.418,175.973,0.37
38,196560,0.306,0.834,0.864,0,1,0.319,-2.72,0.2,97.752,0.506
61,241607,0.188,0.61,0.785,0,9,0.0991,-6.273,0.187,100.736,0.42
57,216442,0.189,0.723,0.721,0,0,0.162,-3.623,0.327,151.966,0.369
66,167813,0.325,0.433,0.85,0,10,0.356,-5.79,0.416,159.956,0.58
48,254693,0.00275,0.757,0.678,1.18E-05,1,0.114,-7.531,0.235,92.623,0.568
35,189675,0.0881,0.639,0.659,0.0364,5,0.22,-10.536,0.216,161.985,0.513
51,187340,0.00258,0.758,0.578,1.39E-05,1,0.162,-8.556,0.239,81.976,0.264
73,192973,0.443,0.793,0.412,7.43E-05,2,0.219,-9.305,0.364,135.937,0.307
65,175986,0.906,0.449,0.577,0.0289,6,0.126,-6.565,0.0393,145.688,0.321
64,203673,0.532,0.572,0.73,0.000366,11,0.226,-7.344,0.0518,93.063,0.456
66,204208,0.381,0.438,0.677,0.0686,10,0.119,-7.535,0.135,167.989,0.214
68,244960,0.344,0.517,0.622,0.0699,6,0.498,-9.135,0.0337,96.964,0.51
8,242545,0.629,0.768,0.428,0.00299,9,0.0874,-11.826,0.039,106.096,0.459
64,198600,0.00114,0.541,0.616,1.09E-06,0,0.151,-6.53,0.028,144.218,0.203
53,156080,0.4,0.605,0.692,0.00246,1,0.111,-9.002,0.0342,116.25,0.841
56,264925,0.464,0.72,0.642,0.34,6,0.0933,-11.852,0.0457,123.992,0.137
55,296704,0.155,0.224,0.464,0.364,4,0.0966,-10.379,0.0293,79.627,0.0641
58,200321,0.0169,0.431,0.588,0.00689,9,0.368,-6.855,0.0348,143.975,0.183
22,311226,0.101,0.686,0.417,0.166,6,0.123,-6.294,0.0261,95.989,0.563
55,264150,0.286,0.614,0.549,2.64E-06,5,0.142,-6.986,0.0516,77.926,0.258
52,191115,0.236,0.744,0.575,0.000806,9,0.0771,-6.698,0.0306,122.053,0.689
58,220253,0.00592,0.457,0.582,2.39E-05,9,0.0847,-4.971,0.0285,76.049,0.335
56,171970,0.599,0.368,0.441,0,4,0.145,-6.656,0.0457,192.461,0.297
71,163133,0.794,0.685,0.466,2.06E-06,0,0.0915,-9.074,0.0304,79.936,0.353
6,190786,0.408,0.616,0.754,3.45E-06,7,0.127,-7.312,0.0689,117.924,0.376
37,165613,0.443,0.647,0.402,0.000244,6,0.387,-9.922,0.0353,114.032,0.435
61,207519,0.183,0.428,0.724,0.000136,11,0.251,-7.264,0.0434,146.917,0.184
50,268466,0.0708,0.756,0.704,0.000103,4,0.0394,-8.93,0.0428,129.99,0.301
50,221565,0.275,0.67,0.55,0,4,0.127,-9.553,0.111,123.971,0.421
55,285346,0.291,0.348,0.479,0.151,0,0.0988,-10.075,0.029,97.871,0.173
31,197786,0.151,0.527,0.803,0.902,7,0.189,-7.475,0.0291,113.915,0.837
57,242989,0.0244,0.256,0.513,0.0028,10,0.127,-6.04,0.0338,142.293,0.415
49,193348,0.251,0.559,0.549,0,1,0.0906,-8.258,0.037,120.087,0.32
18,188717,0.416,0.853,0.353,0.00614,9,0.0987,-12.146,0.043,103.989,0.141
56,199853,0.036,0.565,0.862,0.00146,2,0.244,-4.741,0.0431,108.042,0.462
76,208173,0.962,0.424,0.437,0.336,2,0.664,-8.588,0.0355,174.127,0.131
62,216753,0.644,0.573,0.553,0.896,7,0.0878,-11.031,0.0371,122.313,0.567
27,303200,0.292,0.542,0.589,0.000522,2,0.177,-6.623,0.0318,111.665,0.137
46,256760,0.485,0.513,0.627,0,1,0.126,-7.637,0.026,101.048,0.204
9,309346,0.272,0.483,0.543,0.00708,0,0.127,-9.903,0.0325,119.235,0.489
58,228481,0.018,0.577,0.629,0.0356,10,0.106,-8.282,0.0253,96.984,0.197
58,214853,0.0964,0.728,0.673,6.94E-06,5,0.0695,-5.766,0.0318,127.995,0.489
50,197560,0.0107,0.426,0.521,5.87E-05,5,0.0937,-6.288,0.0256,165.091,0.443
33,271000,0.0298,0.537,0.638,5.12E-06,9,0.123,-6.587,0.0307,91.314,0.754
64,241706,0.472,0.48,0.79,0.713,4,0.155,-7.775,0.0353,111.025,0.446
57,193240,0.126,0.512,0.948,0.0122,1,0.112,-7.923,0.0439,88.556,0.607
60,214720,0.484,0.637,0.864,0,8,0.222,-4.381,0.0468,99.995,0.706
56,195418,0.359,0.571,0.375,0,0,0.0963,-12.281,0.0641,153.573,0.599
52,354842,0.629,0.531,0.476,0.00257,5,0.0801,-11.328,0.0345,130.232,0.239
50,199742,0.538,0.298,0.409,0.00492,7,0.115,-8.072,0.0298,132.917,0.212
70,223640,0.047,0.595,0.723,0.0286,7,0.0995,-8.256,0.0349,108.043,0.272
54,212053,0.000961,0.505,0.794,2.20E-06,5,0.119,-5.036,0.0387,114.958,0.485
6,171891,0.0602,0.488,0.879,3.35E-05,2,0.409,-6.812,0.0344,148.012,0.266
48,192613,0.114,0.663,0.714,2.74E-05,7,0.28,-6.508,0.0303,116.01,0.639
53,279500,0.0132,0.506,0.789,0.000749,9,0.364,-4.939,0.0404,119.946,0.359
54,196240,0.192,0.593,0.694,1.96E-06,8,0.119,-8.858,0.0265,105.002,0.154
11,200400,0.0926,0.69,0.657,0.000209,7,0.12,-4.397,0.0372,140.005,0.501
60,256333,0.503,0.41,0.648,0,7,0.219,-4.469,0.0362,60.391,0.337
56,175357,0.406,0.501,0.684,0.00153,11,0.174,-6.428,0.0408,84.004,0.507
64,278373,0.128,0.367,0.663,0.0269,3,0.0552,-6.969,0.0349,111.63,0.177
50,172866,0.0485,0.602,0.744,1.43E-06,2,0.111,-6.352,0.0319,116.905,0.645
47,164707,0.0042,0.589,0.698,0,0,0.111,-5.639,0.0314,126.03,0.593
70,246973,0.0276,0.519,0.512,8.78E-05,5,0.0976,-7.986,0.0282,138.596,0.441
16,328506,0.45,0.401,0.364,0.0503,5,0.162,-10.836,0.033,129.568,0.224
50,175066,0.0111,0.401,0.783,0.163,6,0.144,-4.435,0.0456,166.138,0.533
62,269693,0.348,0.457,0.455,0.00122,0,0.142,-8.112,0.188,100.049,0.163
45,298466,0.046,0.548,0.748,0.458,8,0.151,-6.897,0.0311,114.87,0.486
43,218160,0.00497,0.373,0.86,0.00078,6,0.209,-6.518,0.089,120.014,0.583
48,192661,0.472,0.4,0.43,1.23E-05,7,0.606,-7.193,0.029,149.218,0.729
8,287173,0.00752,0.577,0.841,0.000296,7,0.233,-5.828,0.0332,122.014,0.63
14,170960,0.00706,0.561,0.849,0,2,0.0822,-5.544,0.0582,129.061,0.411
58,243413,0.277,0.726,0.861,4.12E-06,6,0.0534,-5.167,0.0695,91.966,0.711
38,275306,0.395,0.3,0.452,0.000818,11,0.137,-9.298,0.0305,82.988,0.342
52,222813,0.429,0.443,0.533,3.66E-06,7,0.332,-5.956,0.0473,183.791,0.596
57,259120,0.451,0.375,0.546,0.000312,2,0.278,-8.16,0.0294,95.361,0.37
58,220333,0.0594,0.522,0.746,0.00103,8,0.257,-6.999,0.0422,102.093,0.404
69,225560,0.00224,0.487,0.724,1.03E-05,0,0.213,-5.905,0.0289,102.03,0.546
55,268280,0.758,0.546,0.429,0.403,0,0.0976,-10.636,0.0321,141.091,0.294
71,217986,0.0606,0.576,0.486,0.000143,4,0.093,-9.364,0.0406,141.951,0.337
49,86831,0.924,0.404,0.437,0.448,8,0.345,-11.282,0.0352,114.567,0.245
60,248964,0.94,0.365,0.273,0.431,4,0.109,-16.526,0.038,132.285,0.238
69,257533,0.803,0.457,0.408,0.884,9,0.126,-11.474,0.0307,117.052,0.128
65,244120,0.867,0.329,0.319,0.0399,1,0.114,-12.078,0.0335,198.116,0.29
69,212853,0.884,0.374,0.276,0.0123,7,0.122,-14.945,0.0353,80.169,0.412
39,255191,0.218,0.515,0.743,1.05E-05,4,0.517,-6.431,0.0512,132.038,0.32
57,129579,0.404,0.634,0.548,0.000377,8,0.0742,-8.672,0.0236,99.998,0.691
43,212053,0.632,0.564,0.488,0.0018,4,0.155,-5.893,0.0252,72.001,0.451
44,238426,0.151,0.421,0.698,0.000959,3,0.372,-9.784,0.0528,122.624,0.447
12,183866,0.00207,0.456,0.687,0,4,0.0875,-6.508,0.0354,168.129,0.55
44,284533,0.879,0.473,0.389,1.43E-05,7,0.207,-9.44,0.0315,79.535,0.33
27,229760,0.858,0.613,0.441,0.0788,5,0.108,-12.808,0.0366,105.83,0.533
44,215586,0.372,0.488,0.672,0.0204,9,0.367,-9.273,0.0432,148.28,0.604
61,243733,0.224,0.473,0.46,0.403,4,0.0802,-10.936,0.0263,141.011,0.428
90,180897,0.268,0.738,0.629,0.00114,6,0.163,-4.882,0.0495,146.067,0.319
91,165000,0.462,0.699,0.558,0,11,0.116,-7.622,0.0603,79.992,0.493
90,152000,0.13,0.733,0.63,0,11,0.162,-4.296,0.395,149.989,0.832
61,165786,0.671,0.692,0.752,0,7,0.116,-5.112,0.116,86.994,0.655
91,145603,0.0945,0.9,0.653,0,1,0.528,-6.962,0.289,112.503,0.399
83,135535,0.0186,0.655,0.498,4.47E-06,9,0.139,-13.147,0.0479,162.861,0.508
36,239946,0.377,0.437,0.481,0,11,0.33,-9.681,0.237,83.606,0.216
0,139200,0.323,0.81,0.572,0,8,0.101,-7.552,0.11,99.987,0.596
83,121680,0.68,0.767,0.538,0,0,0.192,-6.044,0.052,81.031,0.343
51,142640,0.0304,0.906,0.672,0.000926,4,0.105,-5.828,0.0505,123.02,0.734
69,262328,0.002,0.833,0.549,2.37E-06,5,0.133,-7.215,0.22,175.954,0.328
69,174320,0.0479,0.832,0.485,0,1,0.111,-4.521,0.086,136.039,0.0721
73,163404,0.125,0.814,0.495,0,9,0.11,-7.405,0.0772,140.885,0.347
76,231333,0.591,0.794,0.448,0,10,0.109,-4.771,0.0539,120.055,0.588
55,165786,0.0847,0.828,0.706,0,10,0.142,-7.642,0.195,127.993,0.359
44,180986,0.0286,0.835,0.935,0,10,0.216,-4.194,0.368,75.023,0.792
47,161982,0.00208,0.799,0.538,0,7,0.13,-6.781,0.395,160.024,0.447
96,179404,0.088,0.931,0.387,0,1,0.136,-9.127,0.412,125.978,0.376
69,117306,0.184,0.962,0.563,0,2,0.059,-6.372,0.246,131.023,0.899
42,137813,0.121,0.797,0.602,0,1,0.0826,-5.545,0.118,139.987,0.237
69,216946,0.07,0.763,0.708,0.0106,8,0.13,-6.297,0.134,160.035,0.732
63,180013,0.00614,0.764,0.497,0,0,0.14,-9.648,0.148,119.929,0.0701
67,146477,0.0087,0.736,0.495,0.299,6,0.208,-8.642,0.0443,120.993,0.678
35,186600,0.154,0.818,0.861,0,8,0.0792,-5.353,0.293,139.943,0.733
33,173792,0.68,0.719,0.538,0,4,0.691,-11.858,0.591,91.834,0.423
71,142840,0.00449,0.863,0.464,0,1,0.0938,-10.559,0.346,75.5,0.566
84,116680,0.128,0.776,0.608,0,10,0.0932,-6.478,0.104,156.025,0.402
77,156695,0.199,0.73,0.86,0.00182,7,0.322,-3.532,0.191,129.952,0.647
52,167983,0.301,0.825,0.604,0,1,0.0931,-6.623,0.538,151.228,0.376
49,171438,0.105,0.773,0.669,4.65E-06,8,0.0894,-6.803,0.407,178.402,0.66
29,123257,0.0219,0.66,0.716,8.69E-06,7,0.276,-5.597,0.0594,140.052,0.291
73,248093,0.342,0.712,0.626,0,11,0.108,-7.966,0.174,96.177,0.721
24,200508,0.0417,0.65,0.661,0,4,0.369,-6.707,0.0326,81.541,0.468
44,184923,0.151,0.758,0.491,0,7,0.111,-7.455,0.0757,129.96,0.263
45,178533,0.288,0.922,0.489,0,6,0.0808,-7.065,0.353,139.999,0.443
34,115653,0.573,0.848,0.622,0.000666,6,0.175,-5.203,0.273,129.935,0.591
84,202962,0.00422,0.792,0.454,0,9,0.285,-6.753,0.458,161.993,0.674
37,196880,0.0348,0.726,0.681,4.87E-05,0,0.088,-5.743,0.0766,144.034,0.311
52,150093,0.000683,0.173,0.958,1.30E-05,7,0.774,-1.841,0.116,95.219,0.204
48,166693,0.0328,0.78,0.493,0,5,0.218,-5.994,0.296,135.972,0.22
52,182662,0.0569,0.883,0.486,0.000657,11,0.0837,-9.463,0.368,150.001,0.427
40,204251,0.0527,0.679,0.76,0,10,0.102,-4.192,0.325,141.928,0.16
48,126385,0.0604,0.966,0.435,0.22,1,0.0511,-4.944,0.0674,111.16,0.561
69,203897,0.00221,0.844,0.52,0.00122,5,0.7,-10.626,0.533,149.995,0.289
59,109557,0.0511,0.631,0.637,0,5,0.12,-6.049,0.0698,79.927,0.571
44,152026,0.0368,0.58,0.689,0,3,0.148,-5.812,0.0565,93.018,0.387
40,107906,0.0534,0.861,0.589,0.000124,10,0.111,-8.906,0.0526,128.958,0.36
45,205296,0.158,0.624,0.678,0,8,0.376,-4.393,0.382,63.983,0.637
62,264527,0.153,0.509,0.827,0,0,0.564,-4.377,0.364,160.072,0.141
20,206283,0.735,0.574,0.479,0.000456,6,0.0903,-8.842,0.279,89.949,0.389
25,146374,0.32,0.671,0.531,0,1,0.152,-5.901,0.141,159.947,0.223
30,228205,0.233,0.809,0.53,0,10,0.105,-10.486,0.255,141.978,0.089
40,224110,0.209,0.703,0.475,0,10,0.125,-12.104,0.207,160.118,0.185
69,191800,0.028,0.705,0.735,0.0783,11,0.112,-6.646,0.0931,132.627,0.448
16,220865,0.301,0.728,0.49,2.80E-06,2,0.0707,-6.535,0.0481,62.514,0.55
73,175493,0.0438,0.634,0.849,0,0,0.363,-7.075,0.105,156.004,0.919
61,224546,0.266,0.698,0.558,0,2,0.154,-7.088,0.0412,113.171,0.611
67,176146,0.344,0.489,0.637,0,1,0.176,-5.014,0.0402,170.157,0.345
71,219560,0.612,0.59,0.578,0.000162,10,0.0837,-5.798,0.0528,81.663,0.264
69,259253,0.895,0.379,0.373,0.0718,3,0.115,-12.176,0.0309,176.002,0.352
51,214613,0.0223,0.724,0.746,0.0346,2,0.292,-7.785,0.0292,107.203,0.819
69,217625,0.081,0.49,0.753,2.74E-06,6,0.268,-5.41,0.239,156.241,0.325
59,212016,0.00155,0.555,0.927,0.0288,0,0.209,-4.167,0.0708,156.031,0.848
57,188600,0.0115,0.512,0.808,0,2,0.102,-5.214,0.0774,142.005,0.579
22,209341,0.0245,0.528,0.661,0.000332,0,0.359,-6.794,0.047,192.09,0.297
64,266546,0.673,0.463,0.373,0.0745,6,0.118,-10.666,0.0362,64.831,0.184
56,172055,0.92,0.695,0.481,0,4,0.212,-9.587,0.0895,79.977,0.24
14,225760,0.42,0.521,0.921,0.0207,4,0.175,-2.744,0.0382,96.51,0.707
22,214160,0.121,0.665,0.639,0.327,2,0.0952,-7.747,0.0276,100.082,0.642
51,168066,0.546,0.58,0.519,0.867,1,0.0959,-12.858,0.0372,97.314,0.0384
52,172516,0.0353,0.587,0.635,0,5,0.331,-5.47,0.0377,96.519,0.591
48,217451,0.0255,0.634,0.779,0.00103,9,0.342,-6.607,0.0361,82.003,0.562
54,197522,0.242,0.552,0.625,0.000558,10,0.0751,-6.053,0.0296,108.362,0.425
59,214266,0.0664,0.698,0.736,2.16E-05,2,0.119,-5.525,0.0481,127.979,0.822
12,189120,0.0146,0.607,0.739,6.99E-05,2,0.0694,-3.212,0.0277,82.001,0.472
16,225001,0.0409,0.672,0.596,1.46E-06,2,0.0762,-6.323,0.0352,175.924,0.789
54,205106,0.0177,0.464,0.832,0,8,0.141,-4.136,0.0525,90.102,0.71
66,158573,0.877,0.611,0.479,6.50E-06,5,0.106,-8.074,0.117,82.366,0.79
12,186111,0.842,0.705,0.424,0.00501,7,0.204,-8.459,0.0412,96.056,0.357
17,220818,0.0394,0.41,0.684,0.00112,11,0.137,-5.391,0.032,80.137,0.636
58,272613,0.0348,0.561,0.795,8.15E-06,6,0.176,-4.933,0.0448,119.711,0.58
11,243613,0.0592,0.325,0.607,1.18E-05,4,0.215,-4.824,0.0787,162.421,0.132
61,224520,0.252,0.584,0.788,7.59E-06,0,0.0654,-4.162,0.0691,138.102,0.364
54,231253,0.162,0.461,0.695,4.30E-05,6,0.121,-6.918,0.0601,152.249,0.771
64,137426,0.0357,0.529,0.557,3.93E-05,9,0.0734,-7.762,0.0738,162.599,0.592
13,181868,0.0247,0.542,0.682,0,6,0.489,-6.285,0.0284,79.978,0.758
64,234240,0.0234,0.378,0.925,0.00062,9,0.18,-3.781,0.185,108.525,0.584
53,224226,0.0146,0.481,0.888,0.00449,1,0.0972,-4.986,0.0534,105.781,0.593
71,211960,0.0311,0.654,0.726,6.35E-05,10,0.0618,-3.803,0.0401,103.987,0.728
60,237898,0.0348,0.556,0.436,0,6,0.113,-8.146,0.0695,139.624,0.372
52,239800,0.00899,0.522,0.782,0,4,0.764,-6.171,0.0372,90.041,0.584
52,223157,0.281,0.545,0.776,0.00027,0,0.195,-2.005,0.0439,76.051,0.603
51,175680,0.0018,0.453,0.914,0,1,0.349,-3.445,0.0825,129.841,0.504
51,210920,0.928,0.594,0.2,0,6,0.673,-10.472,0.0622,92.821,0.415
57,110293,0.1,0.742,0.455,0,7,0.213,-13.778,0.0524,120.037,0.401
55,175800,0.00917,0.476,0.849,0,7,0.0952,-5.031,0.0499,123.23,0.439
50,303226,0.182,0.243,0.851,0.0176,4,0.294,-3.516,0.0624,163.972,0.327
50,191413,0.179,0.584,0.76,4.34E-05,11,0.104,-4.425,0.0567,131.952,0.694
51,195640,0.164,0.445,0.705,0.023,2,0.792,-7.686,0.0471,85.481,0.579
9,166480,0.0223,0.278,0.969,0.143,1,0.0748,-5.866,0.14,164.851,0.249
57,158617,0.198,0.579,0.76,0,2,0.125,-3.657,0.0627,93.992,0.497
50,308202,0.00638,0.467,0.83,0.136,8,0.169,-8.289,0.0486,121.746,0.406
52,111186,0.143,0.502,0.553,0.168,0,0.198,-8.009,0.0322,78.942,0.568
67,189706,0.000821,0.389,0.748,0.00058,2,0.358,-4.461,0.0805,78.056,0.216
54,218440,0.00089,0.369,0.86,0,4,0.321,-4.167,0.136,177.851,0.512
53,201280,0.00925,0.6,0.9,0.293,5,0.269,-8.434,0.0457,77.728,0.918
8,195999,0.0091,0.404,0.919,0,4,0.0932,-6.76,0.139,93.92,0.207
52,273866,0.00183,0.572,0.735,0.782,9,0.0765,-6.042,0.0266,135.173,0.599
52,261548,0.0152,0.47,0.752,0.279,3,0.144,-5.356,0.0456,155.903,0.413
8,209785,0.581,0.697,0.651,3.72E-06,8,0.12,-5.212,0.111,84.983,0.39
53,168936,0.00783,0.428,0.966,0.000167,7,0.0719,-2.207,0.116,166.06,0.505
9,279106,0.0134,0.527,0.606,0.00029,5,0.418,-6.799,0.0305,105.509,0.267
48,197973,0.00461,0.323,0.429,0.0198,0,0.0907,-9.236,0.0294,172.005,0.309
50,215560,0.000297,0.496,0.761,1.66E-06,1,0.302,-5.651,0.0337,94.972,0.355
51,170810,0.0282,0.691,0.838,1.51E-05,5,0.0918,-4.435,0.0671,148.039,0.789
49,167360,0.123,0.648,0.652,0.00039,9,0.117,-8.156,0.0811,158.048,0.464
49,201666,0.0785,0.562,0.639,0.00142,8,0.35,-8.188,0.03,107.86,0.514
50,201180,0.0125,0.524,0.871,0.141,11,0.124,-4.718,0.0411,124.997,0.504
48,181760,0.0045,0.644,0.9,1.51E-06,8,0.159,-6.133,0.098,132.004,0.607
51,197520,0.0897,0.518,0.729,0.463,4,0.117,-5.231,0.11,99.952,0.68
52,218778,0.115,0.545,0.908,0,0,0.0877,-6.548,0.0512,120.155,0.391
8,141080,0.447,0.506,0.669,2.43E-06,0,0.087,-7.976,0.347,169.962,0.531
44,237053,0.0611,0.528,0.879,0.000952,0,0.112,-5.934,0.0368,89.557,0.497
49,245213,0.00016,0.345,0.852,0.0165,11,0.157,-4.245,0.0499,137.089,0.396
11,220533,0.000477,0.259,0.978,0.000314,8,0.268,-3.842,0.22,132.97,0.266
44,192066,0.000911,0.592,0.879,0.00288,1,0.902,-4.365,0.0481,94.958,0.671
16,138311,0.115,0.621,0.79,1.32E-05,4,0.321,-4.464,0.0884,172.102,0.947
43,222733,1.96E-05,0.537,0.974,0.00442,2,0.274,-4.553,0.0949,120.983,0.417
45,243653,0.601,0.471,0.464,2.37E-05,4,0.107,-8.912,0.0345,104.87,0.27
9,173693,0.00883,0.321,0.911,3.65E-06,0,0.289,-5.29,0.0605,206.227,0.644
48,194817,0.056,0.385,0.839,6.14E-06,8,0.582,-5.546,0.0613,163.901,0.408
26,154853,0.000742,0.273,0.81,0.0047,11,0.35,-4.345,0.0581,176.992,0.709
53,223124,0.416,0.4,0.412,0.0583,7,0.11,-7.616,0.043,149.735,0.217
7,213493,0.000177,0.306,0.937,0.0119,8,0.0864,-8.014,0.117,157.345,0.218
48,219893,0.00428,0.325,0.831,3.72E-05,6,0.091,-6.574,0.0811,180.041,0.541
48,180626,0.124,0.547,0.703,0.00323,7,0.0688,-6.765,0.039,119.153,0.428
7,184920,0.0425,0.646,0.58,0.531,9,0.0836,-10.106,0.0517,121.984,0.412
8,239760,0.000369,0.508,0.923,0.00171,8,0.0948,-3.258,0.0392,85.526,0.689
7,214608,0.374,0.535,0.624,0.000195,9,0.109,-8.363,0.0613,124.86,0.608
7,169586,0.0527,0.68,0.888,2.82E-06,9,0.0575,-5.308,0.055,90.076,0.484
49,198000,0.175,0.64,0.904,1.21E-05,9,0.105,-4.28,0.0874,99.41,0.559
52,170773,0.102,0.503,0.503,0,1,0.282,-7.497,0.0275,170.436,0.867
42,236497,0.0835,0.402,0.733,0.454,0,0.124,-8.686,0.0416,163.182,0.552
51,194570,0.396,0.381,0.593,0.00245,2,0.113,-7.376,0.0382,79.848,0.477
51,274723,0.0212,0.466,0.38,0.504,0,0.0818,-10.217,0.0292,157.987,0.239
50,230373,0.0323,0.227,0.635,0.125,7,0.117,-9.169,0.0754,170.179,0.39
48,111967,0.0658,0.47,0.917,8.41E-05,0,0.0578,-5.582,0.0542,121.117,0.515
9,322266,0.29,0.68,0.64,0.00593,1,0.124,-6.691,0.0336,105.981,0.738
83,121680,0.68,0.767,0.538,0,0,0.192,-6.044,0.052,81.031,0.343
91,146520,0.0172,0.797,0.533,0.000152,0,0.103,-9.74,0.0412,131.036,0.329
34,169295,0.169,0.673,0.449,0.00115,0,0.0731,-9.727,0.298,161.925,0.216
72,146477,0.0087,0.736,0.495,0.299,6,0.208,-8.642,0.0443,120.993,0.678
83,135535,0.0186,0.655,0.498,4.47E-06,9,0.139,-13.147,0.0479,162.861,0.508
75,164576,0.893,0.615,0.444,8.06E-06,8,0.127,-6.773,0.0282,120.098,0.125
77,206386,0.0262,0.779,0.626,0.00488,10,0.114,-7.73,0.067,140.078,0.419
84,231546,0.0262,0.534,0.583,0,2,0.421,-8.672,0.0288,105.997,0.145
70,190893,0.00107,0.712,0.731,0,9,0.219,-4.555,0.0335,118.016,0.876
96,166605,0.258,0.74,0.613,0.00372,8,0.123,-4.88,0.145,75.023,0.473
67,207700,0.354,0.464,0.545,3.28E-05,1,0.179,-7.684,0.24,100.349,0.401
80,187453,0.416,0.823,0.419,0,10,0.105,-10.358,0.165,119.958,0.277
84,258475,0.0381,0.742,0.579,0,0,0.0952,-5.024,0.202,144.994,0.502
75,193107,0.138,0.708,0.84,0,7,0.227,-4.825,0.181,151.715,0.895
73,156033,0.0174,0.743,0.569,0.000736,0,0.264,-9.703,0.131,145.905,0.384
